ID,Type,SKU,Name
22823,simple,DAWLANCE-DBMO 25,Dawlance DBMO 25 BG Series Built-In Microwave Oven with Grill – 25 Liters
22850,simple,KEN-24B025,Kenwood 2 Ton Luxury Pro 24B02S-T3 Inverter Split Air Conditioner
22851,simple,KEN-24C025,Kenwood 24C02S 2 Ton Glory Ultra Inverter Split Air Conditioner
22880,simple,TCL-18T5-SMT-S,TCL TAC-T5 18T5-SMT-S 1.5 Ton Smart Inverter Split Air Conditioner
22888,simple,TCL-24T5-SMT-S,TCL TAC-24T5-SMT-S 2 Ton Smart Inverter Split Air Conditioner
22905,simple,DW-299-DS,Dawlance DW-299 DS 23L Heating Microwave Oven
22906,simple,DW-162-HZP,Dawlance DW-162 HZP 62L Heating Microwave Oven
22907,simple,DW-133-RG,Dawlance DW-133 RG 30L Grilling Microwave Oven
22928,simple,KLU-12B03S,Kenwood 1 Ton Luxury Ultra KLU-12B03S DC Inverter Heat & Cool Split Air Conditioner
22929,simple,24HRDN1,Midea 2 Ton Xtreme Eco 24HRDN1-T3 DC Inverter Heat & Cool Split Air Conditioner
22930,simple,MSEZ2C-24HRFN1,Midea 2 Ton Xtreme Plus MSEZ2C-24HRFN1 DC Inverter Heat & Cool Split Air Conditioner
22947,simple,HRF-246-IPGA,Haier HRF-246 IPGA 9 Cu Ft Green Smart Inverter Refrigerator
22954,simple,9173WB-Platinum-Silver,Dawlance 9173WB 12 Cu Ft Platinum Silver Inverter Refrigerator
22955,simple,9178LF-Sapphire-Purple,Dawlance 9178LF 14 Cu Ft Sapphire Purple Inverter Refrigerator
22966,simple,DBD-1035-Glass,Dawlance DBD-1035 Glass Door Water Dispenser
22979,simple,GS-18PIT10W-White,Gree 1.5 Ton Pular GS-18PIT10W DC Inverter Split Air Conditioner
22980,simple,24PITH14S-T3-White,Gree 2 Ton Pular 24PITH14S-T3 DC Inverter Heat & Cool Split Air Conditioner
22989,simple,HDI-1201-Light,Homage 1200W HDI-1201 Lightweight Dry Iron
22990,simple,DWSI-2322-CX,Dawlance 1750W DWSI-2322-CX Ceramic Steam Iron
22991,simple,HDI-1202D0-Heavy,Homage 1200W HDI-1202D0 Premium Heavy Duty Iron
23002,simple,DBD-1034-EZ,Dawlance DBD-1034 EZ Glass Door Water Dispenser
23003,simple,YL-2037S-B-Midea,Midea Top Load YL-2037S-B Premium Water Dispenser White/Black
23004,simple,DWHJ-8002-Juicer,Dawlance DWHJ-8002 600W Premium Hard Fruit Juicer
23022,simple,D30-20EFG-30L,Midea 30L D30-20EFG Premium Electric Geyser
23023,simple,HCH-401A0-Chopper,Homage HCH-401A0 400W Premium Food Chopper
23031,simple,12HRDN1-AG2-White,"Midea 1 Ton 12HRDN1 AG2 Fighting Inverter Split Air Conditioner - Heat & Cool, T3 Compressor"
23032,simple,18HRDN1-AG2-White,"Midea 1.5 Ton 18HRDN1 AG2 Fighting Inverter Split Air Conditioner - Heat & Cool, T3 Compressor"
23060,simple,HRF-216EPR,Haier HRF-216EPR 8 Cu Ft Red Glass E-Star Non-Inverter Refrigerator
23061,simple,HRF-246EPB,Haier HRF-246EPB 9 Cu Ft Black Glass E-Star Non-Inverter Refrigerator
23062,simple,HRF-246EPR,Haier HRF-246EPR 9 Cu Ft Red Glass E-Star Non-Inverter Refrigerator
23133,simple,HRF-276EBS,Haier HRF-276EBS 10 Cu Ft Silver E-Star Non-Inverter Refrigerator
23134,simple,HRF-276-IPGA,Haier HRF-276 IPGA 10 Cu Ft Green Smart Inverter Refrigerator
23155,simple,HRF-316-IPRA,Haier HRF-316 IPRA 11 Cu Ft Red Smart Inverter Refrigerator
23156,simple,HRF-346EPR,Haier HRF-346EPR 12 Cu Ft Red Glass E-Star Non-Inverter Refrigerator
23157,simple,HRF-438-IFPA,Haier HRF-438 IFPA 16 Cu Ft Purple Glass Door Digital Inverter Refrigerator
23159,simple,HRF-316-IPGA,Haier HRF-316 IPGA 11 Cu Ft Green Smart Inverter Refrigerator
23245,simple,9106-SD-WHITE,Dawlance 9106-SD 6 Cu Ft White Mini Refrigerator
23246,simple,9149WB-GOLDEN,Dawlance 9149WB 9 Cu Ft Golden Refrigerator
23247,simple,DAWLANCE-9169WB-HAIRLINE-BLACK,Dawlance 9169WB 11 Cu Ft Chrome Hairline Black Double Door Non Inverter Refrigerator
23294,simple,GW-JL 500FC,Gree GW-JL500FC Three Tap Water Dispenser with Refrigerator Cabinet
23314,simple,DAWLANCE-9193LF-IOT-SILKY-RED,Dawlance 9193LF 16 Cu Ft Avante+ IoT Silky Red Inverter Double Door Refrigerator
23325,simple,HMW-30AFS 30L,Haier HMW-30AFS 30L Convection Microwave Oven with Air Fryer
23330,simple,HWM-80-60-1,Haier HWM 80-60 Semi-Automatic Single Tub Washing Machine – 8 KG
23332,simple,9178LF-ACCE-CORAL,Dawlance 9178LF-ACCE 14 Cu Ft Coral Red Non-Inverter Double Door Refrigerator
23353,simple,DAWLANCE-9178LF-DIAMOND-RED,Dawlance 9178LF 14 Cu Ft Avante Diamond Red Non Inverter Double Door Refrigerator
23373,simple,DAWLANCE-9178LF-CLOUD-WHITE,Dawlance 9178LF 14 Cu Ft Avante+ Cloud White Inverter Double Door Refrigerator
23377,simple,HRF-418-IPRA,Haier HRF-418 IPRA 15 Cu Ft Red Smart Inverter Refrigerator
23391,simple,GLAMOUR-INVERTER-45-FS,Dawlance 45 FS Glamour Inverter Floor Standing Heat & Cool Air Conditioner
23406,simple,DAWLANCE-DSD4890-SILVER,Dawlance DSD 4890 Silver Single Door Non-Inverter Refrigerator
23421,simple,DAWLANCE-9173-GRAZE-GEM-BLACK,Dawlance 9173 12 Cu Ft Graze+ Gem Black Glass Door Inverter Refrigerator
23422,simple,DAWLANCE-9149WB-PEARL-RED,Dawlance 9149WB 9 Cu Ft Avante Pearl Red Double Door Non Inverter Refrigerator
23433,simple,HKT-817SSB0,Homage HKT-817SSB0 1.8 Litre Stainless Steel Electric Kettle
23434,simple,HSM-702C0,Homage HSM-702C0 2 Slice Non-Stick Sandwich Maker
23435,simple,HHM-302A0,Homage HHM-302A0 300W 5 Speed Hand Mixer
23436,simple,HTB-603A0,Homage HTB-603A0 600W 1.5 Litre Table Blender
23446,simple,GN-5024-21,Gaba National GN-5024-21 500W Electric Food Chopper
23447,simple,GNW-92020,Gaba National GNW-92020 2.5 Kg Single Tub Baby Washing Machine
23448,simple,GN-261-21,Gaba National GN-261/21 1500W Single Burner Electric Hot Plate
23449,simple,GND-0319,Gaba National GND-0319 Table Top Hot and Cold Water Dispenser
23452,simple,HD9270-90,Philips HD9270/90 6.2L XL Essential Rapid Air Fryer
23471,simple,DWT-1006,Dawlance DWT 1006 Mystic Grey Top Load Washing Machine
23479,simple,,Dawlance Glamour Inverter 45 FS Floor Standing Air Conditioner – Heat & Cool
23966,simple,DW 255 ES,Dawlance DW 255 ES Top Load Automatic Washing Machine
23967,simple,DW6570 GB,Dawlance DW6570 GB 8 Kg Twin Tub Semi Automatic Washing Machine
24154,simple,WF-1153,WestPoint WF-1153 300ml Deluxe 1500 W Handy Portable Garment Steamer
24155,simple,WF-1157,WestPoint WF-1157 1350ml 1580W Deluxe Garment Steamer
24156,simple,WF-1159,WestPoint WF-1159 2.2L Professional 2600W 2 in 1 Commercial Garment Steamer
24157,simple,WF-5252,WestPoint WF-5252 350 W Deluxe Egg Boiler
24158,simple,WF-714,WestPoint WF-714 Countertop Mineral Water Purifier
24159,simple,WF-1102,WestPoint WF-1102 2.5 l 50W Deluxe Air Purifier
24160,simple,WF-1201,WestPoint WF-1201 300 ml Quiet 25 W Ultrasonic Room Humidifier
24161,simple,WF-1205,WestPoint WF-1205 Deluxe 25 W Ultrasonic Room Humidifier
24162,simple,WF-1206,WestPoint WF-1206 5.3L Deluxe 28 W Ultrasonic Room Humidifier
24163,simple,WF-1845,WestPoint WF-1845 Professional 1000W Juicer Blender 4 in 1
24164,simple,WF-2409,WestPoint WF-2409 1000ml Deluxe 750 W Glass Juicer Blender 3 in 1
24165,simple,WF-8813,WestPoint WF-8813 750W Deluxe Juicer
24166,simple,WF-8823,WestPoint WF-8823 750W Deluxe Juicer
24167,simple,WF-8814,WestPoint WF-8814 Deluxe 750W Juicer Blender 4 in 1
24168,simple,WF-8824,WestPoint WF-8824 Deluxe 750W Juicer Blender 4 in 1
24169,simple,WF-5161,WestPoint WF-5161 500 W Deluxe Juicer
24170,simple,WF-5164,WestPoint WF-5164 1.2L Professional 1000W Deluxe Juicer
24171,simple,WF-5165,WestPoint WF-5165 Professional 200W Slow Juicer
24172,simple,WF-4259,WestPoint WF-4259 9L 2200W Deluxe Air Fryer
24173,simple,WF-5253,WestPoint WF-5253 6 liter 1900 W Deluxe Air Fryer
24174,simple,WF-5256,WestPoint WF-5256 6 l 1900 W Deluxe Air Fryer
24175,simple,WF-7259,WestPoint WF-7259 9.0L 2200W Deluxe Air Fryer Double Heater
24176,simple,WF-410,WestPoint WF-410 1 Liter Deluxe 2200W Cordless Electric Kettle
24177,simple,WF-411,WestPoint WF-411 1 Liter Deluxe 2200W Cordless Electric Kettle
24178,simple,WF-3117,WestPoint WF-3117 1850 W Cordless Electric Kettle
24179,simple,WF-3118,WestPoint WF-3118 1850 W Cordless Electric Kettle
24180,simple,WF-3119,WestPoint WF-3119 6.5 L Deluxe 1700 W Cordless Electric Kettle
24181,simple,WF-8266,WestPoint WF-8266 1.7 Liter Deluxe 2200W Cordless Electric Kettle
24182,simple,WF-8267,WestPoint WF-8267 Deluxe 2200 W Cordless Electric Kettle
24183,simple,WF-8269,WestPoint WF-8269 1.7 Liter Deluxe 2200W Cordless Electric Kettle
24184,simple,WF-8270,WestPoint WF-8270 Professional 2200 W Cordless Electric Kettle
24185,simple,WF-6171,WestPoint WF-6171 2 Liter Deluxe 2200 W Cordless Electric Kettle
24186,simple,WF-6172,WestPoint WF-6172 1.8 Liter Deluxe 2200 W Cordless Electric Kettle
24187,simple,WF-6173,WestPoint WF-6173 1.8 Liter Deluxe 2200 W Cordless Electric Kettle
24188,simple,WF-6175,WestPoint WF-6175 1.8 Liter Deluxe 1000 W Multi-Function Electric Kettle
24189,simple,WF-6275,WestPoint WF-6275 1.8 Liter Deluxe 1000 W Multi-Function Electric Kettle
24190,simple,WF-7006,WestPoint WF-7006 180 KG Digital Bathroom Scale
24191,simple,WF-7007,WestPoint WF-7007 180 kg Deluxe Digital Bathroom Scale
24192,simple,WF-7008,WestPoint WF-7008 180 kg Deluxe Digital Bathroom Scale
24193,simple,WF-7009,WestPoint WF-7009 180 kg Deluxe Digital Bathroom Scale
24194,simple,WF-8605,WestPoint WF-8605 136 kg Deluxe Bathroom Weight Scale
24195,simple,WF-8607,WestPoint WF-8607 180 kg Deluxe Bathroom Weight Scale
24196,simple,WF-7010,WestPoint WF-7010 180 kg Deluxe Digital Bathroom Scale
24197,simple,WF-78B,WestPoint WF-78B Deluxe 1000 W Heavyweight Dry Iron
24198,simple,WF-80B,WestPoint WF-80B Deluxe 1000 W Heavyweight Dry Iron
24199,simple,WF-81B,WestPoint WF-81B Deluxe 1000 W Heavyweight Dry Iron
24200,simple,WF-84B,WestPoint WF-84B Deluxe 1000 W Heavyweight Dry Iron
24201,simple,WF-85B,WestPoint WF-85B Deluxe 1000W Heavyweight Dry Iron
24202,simple,WF-86B,WestPoint WF-86B Deluxe 1200 W Heavyweight Dry Iron
24203,simple,WF-2386,WestPoint WF-2386 Deluxe 1200 W Heavyweight Dry Iron
24204,simple,WF-2432,WestPoint WF-2432 Deluxe 1200 W Heavyweight Dry Iron
24205,simple,WF-2430,WestPoint WF-2430 1200 W Deluxe Dry Iron
24206,simple,WF-2431,WestPoint WF-2431 1200 W Deluxe Dry Iron
24207,simple,WF-2064,WestPoint WF-2064 180ml 2000 W Deluxe Garment Steam Iron
24208,simple,WF-2065,WestPoint WF-2065 180ml 2000 W Deluxe Garment Steam Iron
24209,simple,WF-718,WestPoint WF-718 Deluxe 350 W Blender & Dry Mill 2 in 1
24210,simple,WF-7181,WestPoint WF-7181 Deluxe 350 W Blender & Dry Mill 2 in 1
24211,simple,WF-738,WestPoint WF-738 1.5L Deluxe 1 W Blender & Grinder 3 in 1
24212,simple,WF-7381,WestPoint WF-7381 1.5L Deluxe 1 W Blender & Grinder 3 in 1
24213,simple,WF-929,WestPoint WF-929 Deluxe 350 W Blender & Dry Mill 2 in 1
24214,simple,WF-9291,WestPoint WF-9291 Deluxe 1 W Blender & Dry Mill 2 in 1
24215,simple,WF-949,WestPoint WF-949 350 W Blender & Grinder 3 in 1
24216,simple,WF-9491,WestPoint WF-9491 350 W Blender & Grinder 3 in 1
24217,simple,WF-301,WestPoint WF-301 Deluxe 450 W Blender & Grinder 3 in 1
24218,simple,WF-302,WestPoint WF-302 Deluxe 450 W Blender & Grinder 3 in 1
24219,simple,WF-303,WestPoint WF-303 Deluxe 450 W Blender & Grinder 3 in 1
24220,simple,WF-304,WestPoint WF-304 Deluxe 450 W Blender & Grinder 3 in 1
24221,simple,WF-307,WestPoint WF-307 Deluxe 450 W Blender & Grinder 3 in 1
24222,simple,WF-308,WestPoint WF-308 Deluxe 450 W Blender & Grinder 3 in 1
24223,simple,WF-3321,WestPoint WF-3321 Deluxe 350W Blender & Dry Mill 2 in 1
24224,simple,WF-3331,WestPoint WF-3331 Deluxe 350W Blender & Grinder 3 in 1
24225,simple,WF-372,WestPoint WF-372 1.5L Professional 800 W Blender & Dry Mill 2 in 1
24226,simple,WF-373,WestPoint WF-373 1.5L Professional 800 W Electric Coffee Grinder
24227,simple,WF-448,WestPoint WF-448 3000mL Commercial 1500W Deluxe Blender
24228,simple,WF-449,WestPoint WF-449 Deluxe 1500W Nutri Smoothy Blender
24229,simple,WF-364,WestPoint WF-364 1.5 Liter 800 W Blender & Dry Mill 2 in 1
24230,simple,WF-9224,WestPoint WF-9224 Commercial 220 W Electric Coffee Grinder
24231,simple,WF-2803,WestPoint WF-2803 1750 ml Professional 600 W Food Processor 9 in 1
24232,simple,WF-2804,WestPoint WF-2804 1750 ml Professional 450 W Food Processor 9 in 1
24233,simple,WF-3804,WestPoint WF-3804 1750 ml Professional 450 W Food Processor 9 in 1
24234,simple,WF-1844,WestPoint WF-1844 1.5 L Professional 600 W Juicer Blender 3 in 1
24235,simple,WF-1847,WestPoint WF-1847 1.2L Professional 1000W Deluxe Food Processor
24236,simple,WF-1860,WestPoint WF-1860 Food Processor Unbreakable Jug
24237,simple,WF-4805,WestPoint WF-4805 1750 ml 450 W Food Processor Unbreakable Jug
24238,simple,WF-4806,WestPoint WF-4806 1500 ml Professional 450 W Food Processor Unbreakable Jug
24239,simple,WF-5805,WestPoint WF-5805 1750 ml Deluxe 450 W Food Processor Unbreakable Jug
24240,simple,WF-5806,WestPoint WF-5806 1500 ml Professional 450 W Food Processor Unbreakable Jug
24241,simple,WF-7805,WestPoint WF-7805 1750 ml 450 W Food Processor Unbreakable Jug
24242,simple,WF-7806,WestPoint WF-7806 1750 ml 450 W Food Processor Unbreakable Jug
24243,simple,WF-8815,WestPoint WF-8815 Professional 700 W Deluxe Food Processor
24244,simple,WF-8819,WestPoint WF-8819 1100 W RoboMax Food Processor
24245,simple,WF-9301,WestPoint WF-9301 400 W Deluxe Hand Mixer
24246,simple,WF-9401,WestPoint WF-9401 200W Deluxe Hand Mixer
24247,simple,WF-9501,WestPoint WF-9501 Deluxe 250 W Stainless Steel Hand Mixer
24248,simple,WF-9601,WestPoint WF-9601 Turbo 200 W Stainless Steel Hand Mixer
24249,simple,WF-9701,WestPoint WF-9701 400 W Deluxe Hand Mixer
24250,simple,WF-9802,WestPoint WF-9802 400 W Deluxe Hand Mixer
24251,simple,WF-9806,WestPoint WF-9806 Deluxe 500 W Stainless Steel Hand Mixer
24252,simple,WF-9807,WestPoint WF-9807 Deluxe 500 W Stainless Steel Hand Mixer
24253,simple,WF-9915,WestPoint WF-9915 700ml Deluxe 800 W Hand Blender 2 in 1
24254,simple,WF-9916,WestPoint WF-9916 700ml Deluxe 1000 W Hand Blender Set 3 in 1
24255,simple,WF-9801,WestPoint WF-9801 Deluxe 400 W Stainless Steel Hand Mixer
24256,simple,WF-9805,WestPoint WF-9805 Deluxe 400 W Stainless Steel Hand Mixer
24257,simple,WF-9814,WestPoint WF-9814 1000ml 600 W Deluxe Hand Blender
24258,simple,WF-9815,WestPoint WF-9815 1000ml 600 W Deluxe Hand Blender
24259,simple,WF-9816,WestPoint WF-9816 1000ml 600 W Deluxe Hand Blender
24260,simple,WF-9826,WestPoint WF-9826 4L 500W Deluxe Stand Mixer
24261,simple,WF-9827,WestPoint WF-9827 4L 500W Deluxe Stand Mixer
24262,simple,WF-9934,WestPoint WF-9934 1000W Deluxe Hand Blender
24263,simple,WF-9935,WestPoint WF-9935 Deluxe 1000W Hand Blender 2 in 1
24264,simple,WF-9936,WestPoint WF-9936 1000W Deluxe Hand Mixer
24265,simple,WF-9714,WestPoint WF-9714 800ml Professional 600 W Deluxe Hand Blender
24266,simple,WF-9715,WestPoint WF-9715 800ml Professional 600 W Stainless Steel Hand Mixer
24267,simple,WF-9214,WestPoint WF-9214 700ml 600 W Deluxe Hand Blender
24268,simple,WF-9215,WestPoint WF-9215 700ml Deluxe 600 W Stainless Steel Hand Mixer
24269,simple,WF-9216,WestPoint WF-9216 700ml Deluxe 600 W Hand Blender Set 3 in 1
24270,simple,WF-4616,WestPoint WF-4616 4.3L 1000W Deluxe Stand Mixer
24271,simple,WF-4627B,WestPoint WF-4627B 1.0L Deluxe 1500W Professional Stand Mixer
24272,simple,WF-3616,WestPoint WF-3616 5 Liter 500W Deluxe Dough Maker
24273,simple,WF-4636,WestPoint WF-4636 7.0L 1500W Professional Stand Mixer
24274,simple,WF-4646,WestPoint WF-4646 7.0L 1500W Professional Stand Mixer
24275,simple,WF-4711,WestPoint WF-4711 Deluxe 1800 W Convection Rotisserie Oven
24276,simple,WF-7500,WestPoint WF-7500 Professional 2200 W Convection Rotisserie Oven
24277,simple,WF-5500,WestPoint WF-5500 Professional 1800W Convection Rotisserie Oven
24278,simple,WF-4500,WestPoint WF-4500 Professional 1800 W Convection Rotisserie Oven
24279,simple,WF-6300,WestPoint WF-6300 Professional 2200 W Convection Rotisserie Oven
24280,simple,WF-545,WestPoint WF-545 1 Liter 40 W Citrus Juicer
24281,simple,WF-550,WestPoint WF-550 1.5 Liter 40 W Citrus Juicer
24282,simple,WF-553,WestPoint WF-553 Deluxe 80 W Citrus Juicer
24283,simple,WF-546,WestPoint WF-546 600ml 25 W Citrus Juicer
24284,simple,WF-554,WestPoint WF-554 Deluxe 85 W Citrus Juicer
24285,simple,WF-636,WestPoint WF-636 700 W Deluxe Sandwich Toaster
24286,simple,WF-637,WestPoint WF-637 700 W Deluxe Sandwich Toaster
24287,simple,WF-638,WestPoint WF-638 700 W Deluxe Sandwich Toaster
24288,simple,WF-639,WestPoint WF-639 Deluxe 700 WATTS Sandwich Toaster
24289,simple,WF-640,WestPoint WF-640 800 W Deluxe Sandwich Toaster
24290,simple,WF-643,WestPoint WF-643 750 W Deluxe Sandwich Toaster
24291,simple,WF-671,WestPoint WF-671 800 W Deluxe Sandwich Toaster
24292,simple,WF-6696,WestPoint WF-6696 750 W Deluxe Sandwich Toaster
24293,simple,WF-6697,WestPoint WF-6697 1000 W Deluxe Sandwich Toaster
24294,simple,WF-6686,WestPoint WF-6686 800 W Deluxe Sandwich Toaster
24295,simple,WF-6393,WestPoint WF-6393 Deluxe 1000W Sandwich Toaster 3 in 1
24296,simple,WF-152,WestPoint WF-152 Professional 2000 W Induction Cooker
24297,simple,WF-7112,WestPoint WF-7112 15 W Deluxe Insect Killer
24298,simple,WF-5112,WestPoint WF-5112 15 W Deluxe Insect Killer
24299,simple,WF-5115,WestPoint WF-5115 Deluxe Insect Killer
24300,simple,WF-1090,WestPoint WF-1090 Professional 800 W Deluxe Electric Chopper
24301,simple,WF-496C,WestPoint WF-496C Deluxe 500 W Chopper & Vegetable Cutter
24302,simple,WF-497C,WestPoint WF-497C 1500 W Chopper & Vegetable Cutter
24303,simple,WF-4981,WestPoint WF-4981 Professional 800 W Deluxe Blender
24304,simple,WF-441,WestPoint WF-441 550 W Deluxe Blender
24305,simple,WF-443,WestPoint WF-443 550 W Deluxe Blender
24306,simple,WF-445,WestPoint WF-445 Professional 800 W Deluxe Blender
24307,simple,WF-393,WestPoint WF-393 2 Liter 900 W Deluxe Food Processor
24308,simple,WF-501,WestPoint WF-501 1200ML Deluxe 600 W Kitchen Robot Food Processor
24309,simple,WF-502,WestPoint WF-502 Deluxe 700 W Kitchen Robot Food Processor
24310,simple,WF-503,WestPoint WF-503 1.8L Deluxe 800 W Kitchen Robot Food Processor
24311,simple,WF-504,WestPoint WF-504 1200ML Deluxe 500 W Kitchen Robot Food Processor
24312,simple,WF-505,WestPoint WF-505 Professional 800 W Kitchen Robot Food Processor
24313,simple,WF-506,WestPoint WF-506 Deluxe 800 W Kitchen Robot Food Processor
24314,simple,WF-495C,WestPoint WF-495C 500 W Chopper & Vegetable Cutter
24315,simple,WF-3469,WestPoint WF-3469 25 Liter Professional 2200W Drum Vacuum Cleaner
24316,simple,WF-3569,WestPoint WF-3569 25 Liter Professional 2200W Drum Vacuum Cleaner
24317,simple,WF-822,WestPoint WF-822 1270 W Deluxe Microwave Oven
24318,simple,WF-823,WestPoint WF-823 1270 W Deluxe Microwave Oven
24319,simple,WF-824,WestPoint WF-824 Professional 1270W Deluxe Microwave Oven
24320,simple,WF-825,WestPoint WF-825 20 L 1270 W Microwave Oven with Grill
24321,simple,WF-832,WestPoint WF-832 1250 W Deluxe Appliance
24322,simple,WF-851,WestPoint WF-851 1450 W Deluxe Appliance
24323,simple,WF-853,WestPoint WF-853 Professional 1450W Deluxe Appliance
24324,simple,WF-4307,WestPoint WF-4307 1000W Deluxe Tower Heater
24325,simple,WF-6307,WestPoint WF-6307 1000W Deluxe Tower Heater
24326,simple,WF-1401,WestPoint WF-1401 3.2L 500W Deluxe Water Dispenser
24327,simple,WF-1546,WestPoint WF-1546 Deluxe 70W Ultra Quiet Tower Fan
24328,simple,WF-2538,WestPoint WF-2538 860 W Deluxe Sandwich Toaster
24331,simple,WF-2542,WestPoint WF-2542 860 W Deluxe Sandwich Toaster
24332,simple,WF-2561,WestPoint WF-2561 1050 W Deluxe Sandwich Toaster
24333,simple,WF-2589,WestPoint WF-2589 Professional 870 W Deluxe Sandwich Toaster
24334,simple,WF-2528,WestPoint WF-2528 1400 W Deluxe Sandwich Toaster
24335,simple,WF-2563,WestPoint WF-2563 1400 W Deluxe Sandwich Toaster
24336,simple,WF-F05,WestPoint WF-F05 Manual Potato Fries Cutter
24337,simple,WF-F10,WestPoint WF-F10 Deluxe Quick Manual Chopper
24338,simple,WF-6330,WestPoint WF-6330 30 Liter 1600W Commercial Electric Water Boiler
24339,simple,WF-209,WestPoint WF-209 Deluxe 150W Baby Bottle Warmer
24340,simple,WF-210,WestPoint WF-210 Deluxe 400W Dual Baby Bottle Warmer
24341,simple,WF-329,WestPoint WF-329 Deluxe 500W Baby Bottle Sterilizer
24342,simple,WF-330,WestPoint WF-330 Deluxe 500W Baby Bottle Sterilizer
25792,simple,WF-2540,WestPoint WF-2540 870 W Deluxe Sandwich Toaster
25860,simple,HTW-100-196G,Haier HTW-100-196G 10 KG Twin Tub Semi Automatic Washing Machine
25861,simple,HWM100-1269S2,Haier HWM100-1269S6 10 KG Top Load Automatic Washing Machine
25862,simple,HWM 85-826,Haier HWM 85-826 8.5 KG Top Load Automatic Washing Machine
25863,simple,HWM 90-1708,Haier HWM 90-1708 9 KG Top Load Automatic Washing Machine
25864,simple,HWM 100-316 HS8,Haier HWM 100-316 HS8 10 KG Top Load Automatic Washing Machine
25865,simple,HWM 120-826,Haier HWM 120-826 12 KG Top Load Automatic Washing Machine
25866,simple,HWM 130B-699S8,Haier HWM 130B-699S8 13 KG Top Load Inverter Automatic Washing Machine
25867,simple,HWM150-688S8,Haier HWM150-688S8 15 KG Top Load Automatic Washing Machine
25868,simple,HWM 150B-699S8,Haier HWM 150B-699S8 15 KG Top Load Inverter Automatic Washing Machine
25869,simple,HW90-BP12357S8,Haier HW90-BP12357S8 9 KG Front Load Inverter Automatic Washing Machine
25870,simple,HW100-BP12357S8,Haier HW100-BP12357S8 10 KG Front Load Inverter Automatic Washing Machine
25871,simple,HW120-BP12357S8,Haier HW120-BP12357S8 12 KG Front Load Inverter Automatic Washing Machine
25872,simple,HW 105-BD14376,Haier HW 105-BD14376PGU1 10.5 KG Front Load Automatic Washing Machine
25873,simple,100-AR376PGU1,Haier HD 100-AR376PGU1 10 KG Front Load Automatic Washing Machine
25874,simple,DW-6580 CFL,Dawlance DW-6580 CFL 6.5 KG Twin Tub Semi Automatic Washing Machine
25875,simple,DWT 1580 Inverter C Glow,Dawlance DWT-1580 C-Glow 15 KG Top Load Inverter Automatic Washing Machine
25876,simple,DWT 1776 FLT C Glow,Dawlance DWT 1776 FLT C Glow 17 KG Top Load Automatic Washing Machine
25877,simple,DWF 7310 INV Manhattan Grey,Dawlance DWF 7310 INV 6.5 KG Front Load Inverter Automatic Washing Machine
26009,simple,S5400,"TCL 43"" S5400 Full HD Micro Dimming Smart Led TV"
26010,simple,P6L-55,"TCL 55"" P6L 4K UHD Direct LED Smart Led TV"
26011,simple,P6L-65,"TCL 65"" P6L 4K UHD Direct LED Smart TV"
26031,simple,75 P6L,"TCL 75"" P6L 4K UHD Direct LED Smart Led TV"
26032,simple,43 P79L,"TCL 43"" P79L 4K UHD QLED Smart Led TV"
26033,simple,50 P79L,"TCL 50"" P79L 4K UHD QLED Smart Led TV"
26034,simple,55 P79L,"TCL 55"" P79L 4K UHD QLED Smart Led TV"
26035,simple,65 P79L,"TCL 65"" P79L 4K UHD QLED Smart Led TV"
26049,simple,75 P79L,"TCL 75"" P79L 4K UHD QLED Smart Led TV"
26050,simple,85 P79L,"TCL 85"" P79L 4K UHD QLED Smart Led TV"
26062,simple,43 T6D,"TCL 43"" T6D 4K UHD QLED Smart Led TV"
26063,simple,50 T6D,"TCL 50"" T6D 4K UHD QLED Smart Led TV"
26064,simple,55 T6D,"TCL 55"" T6D 4K UHD QLED Smart Led TV"
26065,simple,65 T6D,"TCL 65"" T6D 4K UHD QLED Smart Led TV"
26066,simple,75 T6D,"TCL 75"" T6D 4K UHD QLED Smart Led TV"
26079,simple,55 P8L,"TCL 55"" P8L 4K UHD QD-Mini LED Smart Led TV"
26080,simple,65 P8L,"TCL 65"" P8L 4K UHD QD-Mini LED Smart Led TV"
26081,simple,75 P8L,"TCL 75"" P8L 4K UHD QD-Mini LED Smart Led TV"
26082,simple,85 P8L,"TCL 85"" P8L 4K UHD QD-Mini LED Smart Led TV"
26083,simple,98 P8L,"TCL 98"" P8L 4K UHD QD-Mini LED Smart Led TV"
26099,simple,50 C6K,"TCL 50"" C6K 4K UHD QLED Pro Smart Led TV"
26100,simple,55 C6K,"TCL 55"" C6K 4K UHD QLED Pro Smart Led TV"
26101,simple,65 C6K,"TCL 65"" C6K 4K UHD QLED Pro Smart Led TV"
26102,simple,75 C6K,"TCL 75"" C6K 4K UHD QLED Pro Smart Led TV"
26103,simple,85 C6K,"TCL 85"" C6K 4K UHD QLED Pro Smart Led TV"
26104,simple,98 C6K,"TCL 98"" C6K 4K UHD QLED Pro Smart Led TV"
26108,simple,65 C7L,"TCL 65"" C7L 4K UHD QD-Mini LED Smart TV"
26109,simple,75 C7L,"TCL 75"" C7L 4K UHD QD-Mini LED Smart Led TV"
26110,simple,85 C7L,"TCL 85"" C7L 4K UHD QD-Mini LED Smart Led TV"
26111,simple,98 C7L,"TCL 98"" C7L 4K UHD QD-Mini LED Smart Led TV"
